DUT_SN,Sys_Type,Test_Group,Test_Name,Board_SN,BPU_SN,Chip_Type,Chip_Num,Channel,PA,Result,Units,Min_Limit_ATE,Max_Limit_ATE,Verdict_ATE,Error_Msg,LOM_Freq_Config_MHz,RF_Freq_Config_MHz,Signal_Type,DTS_C,Iteration,Chip_ATE_SN,OTP_ID,Chip_Step,Digital_Backoff,Gain_State_dB,PS_Current_Meas_A,PS_Voltage_Meas_V,0V95_Meas_V,1V25_Meas_V,1V8_Meas_V,Lo_Rejection_dBc,Lsb_Rejection_dBc,RF_Freq_Meas_MHz,RF_PeakPower_Meas_dBm,R_Meter_Value_Dword,R_Meter_R_Ratio,R_Meter_Msg,Rc_Delta_Tau_Meas,Rc_Delta_Tau_Ratio,Rc_Tau_0_Res,Rc_Tau_1_Res,Name_Limit_ATE,OTP_Version,Driver_Version,Tester_Version,SRA_Version,SW_Version,Radar_API_Version,Limits_Doc_Version,PC_Name,Measure_Antenna_dBi,Corner_Reflector_dBsm,Radom,Absorber,Antenna_Distance_m,Corner_Reflector_Distance_m,Spectrum_Type,User_Data,Note,Time,Global_Time
4432102105000898,bsr32,SRA,Gain_MMr,,4330102202001235,Rx,3,3,,-0.0232056081,dB,-5.0,5.0,1,,76128.75,,MRR,67,1,,,B0,,,,,,,,,,0,0,,,,,,,,,,2.2.10,HVT_BPU_V1.0.2-108-gdf5401f,Algo_3.12.0,v3.11.2,3.11.2.dev2,,radarlnx-hvt2,15,-20,POR,POR,1.6,6.26,Rohde & Schwarz FSW26,IQ_RECORDING,,2025-05-11--19-17-09,2025-05-11--19-09-55
4432102105000898,bsr32,SRA,Gain_MMr,,4330102202001235,Rx,3,2,,0.628576279,dB,-5.0,5.0,1,,76128.75,,MRR,67,1,,,B0,,,,,,,,,,0,0,,,,,,,,,,2.2.10,HVT_BPU_V1.0.2-108-gdf5401f,Algo_3.12.0,v3.11.2,3.11.2.dev2,,radarlnx-hvt2,15,-20,POR,POR,1.6,6.26,Rohde & Schwarz FSW26,IQ_RECORDING,,2025-05-11--19-17-09,2025-05-11--19-09-55
4432102105000898,bsr32,SRA,Gain_MMr,,4330102202001235,Rx,3,1,,-1.74928844,dB,-5.0,5.0,1,,76128.75,,MRR,67,1,,,B0,,,,,,,,,,0,0,,,,,,,,,,2.2.10,HVT_BPU_V1.0.2-108-gdf5401f,Algo_3.12.0,v3.11.2,3.11.2.dev2,,radarlnx-hvt2,15,-20,POR,POR,1.6,6.26,Rohde & Schwarz FSW26,IQ_RECORDING,,2025-05-11--19-17-09,2025-05-11--19-09-55
4432102105000898,bsr32,SRA,Gain_MMr,,4330102202001235,Rx,3,0,,0.44638285,dB,-5.0,5.0,1,,76128.75,,MRR,67,1,,,B0,,,,,,,,,,0,0,,,,,,,,,,2.2.10,HVT_BPU_V1.0.2-108-gdf5401f,Algo_3.12.0,v3.11.2,3.11.2.dev2,,radarlnx-hvt2,15,-20,POR,POR,1.6,6.26,Rohde & Schwarz FSW26,IQ_RECORDING,,2025-05-11--19-17-09,2025-05-11--19-09-55
4432102105000898,bsr32,SRA,Gain_MMr,,4330102202001235,Rx,4,5,,0.0308107436,dB,-5.0,5.0,1,,76128.75,,MRR,66,1,,,B0,,,,,,,,,,0,0,,,,,,,,,,2.2.10,HVT_BPU_V1.0.2-108-gdf5401f,Algo_3.12.0,v3.11.2,3.11.2.dev2,,radarlnx-hvt2,15,-20,POR,POR,1.6,6.26,Rohde & Schwarz FSW26,IQ_RECORDING,,2025-05-11--19-17-09,2025-05-11--19-09-55
4432102105000898,bsr32,SRA,Gain_MMr,,4330102202001235,Rx,4,4,,0.114046484,dB,-5.0,5.0,1,,76128.75,,MRR,66,1,,,B0,,,,,,,,,,0,0,,,,,,,,,,2.2.10,HVT_BPU_V1.0.2-108-gdf5401f,Algo_3.12.0,v3.11.2,3.11.2.dev2,,radarlnx-hvt2,15,-20,POR,POR,1.6,6.26,Rohde & Schwarz FSW26,IQ_RECORDING,,2025-05-11--19-17-09,2025-05-11--19-09-55
4432102105000898,bsr32,SRA,Gain_MMr,,4330102202001235,Rx,4,3,,0.0680591166,dB,-5.0,5.0,1,,76128.75,,MRR,66,1,,,B0,,,,,,,,,,0,0,,,,,,,,,,2.2.10,HVT_BPU_V1.0.2-108-gdf5401f,Algo_3.12.0,v3.11.2,3.11.2.dev2,,radarlnx-hvt2,15,-20,POR,POR,1.6,6.26,Rohde & Schwarz FSW26,IQ_RECORDING,,2025-05-11--19-17-09,2025-05-11--19-09-55
4432102105000898,bsr32,SRA,Gain_MMr,,4330102202001235,Rx,4,2,,-0.787106872,dB,-5.0,5.0,1,,76128.75,,MRR,66,1,,,B0,,,,,,,,,,0,0,,,,,,,,,,2.2.10,HVT_BPU_V1.0.2-108-gdf5401f,Algo_3.12.0,v3.11.2,3.11.2.dev2,,radarlnx-hvt2,15,-20,POR,POR,1.6,6.26,Rohde & Schwarz FSW26,IQ_RECORDING,,2025-05-11--19-17-09,2025-05-11--19-09-55
4432102105000898,bsr32,SRA,Gain_MMr,,4330102202001235,Rx,4,1,,-0.142064422,dB,-5.0,5.0,1,,76128.75,,MRR,66,1,,,B0,,,,,,,,,,0,0,,,,,,,,,,2.2.10,HVT_BPU_V1.0.2-108-gdf5401f,Algo_3.12.0,v3.11.2,3.11.2.dev2,,radarlnx-hvt2,15,-20,POR,POR,1.6,6.26,Rohde & Schwarz FSW26,IQ_RECORDING,,2025-05-11--19-17-09,2025-05-11--19-09-55
4432102105000898,bsr32,SRA,Gain_MMr,,4330102202001235,Rx,4,0,,0.0463732779,dB,-5.0,5.0,1,,76128.75,,MRR,66,1,,,B0,,,,,,,,,,0,0,,,,,,,,,,2.2.10,HVT_BPU_V1.0.2-108-gdf5401f,Algo_3.12.0,v3.11.2,3.11.2.dev2,,radarlnx-hvt2,15,-20,POR,POR,1.6,6.26,Rohde & Schwarz FSW26,IQ_RECORDING,,2025-05-11--19-17-09,2025-05-11--19-09-55
4432102105000898,bsr32,SRA,Gain_MMr,,4330102202001235,Rx,5,5,,0.566743255,dB,-5.0,5.0,1,,76128.75,,MRR,66,1,,,B0,,,,,,,,,,0,0,,,,,,,,,,2.2.10,HVT_BPU_V1.0.2-108-gdf5401f,Algo_3.12.0,v3.11.2,3.11.2.dev2,,radarlnx-hvt2,15,-20,POR,POR,1.6,6.26,Rohde & Schwarz FSW26,IQ_RECORDING,,2025-05-11--19-17-09,2025-05-11--19-09-55
4432102105000898,bsr32,SRA,Gain_MMr,,4330102202001235,Rx,5,4,,-1.7774874,dB,-5.0,5.0,1,,76128.75,,MRR,66,1,,,B0,,,,,,,,,,0,0,,,,,,,,,,2.2.10,HVT_BPU_V1.0.2-108-gdf5401f,Algo_3.12.0,v3.11.2,3.11.2.dev2,,radarlnx-hvt2,15,-20,POR,POR,1.6,6.26,Rohde & Schwarz FSW26,IQ_RECORDING,,2025-05-11--19-17-09,2025-05-11--19-09-55
4432102105000898,bsr32,SRA,Gain_MMr,,4330102202001235,Rx,5,3,,-0.0123054683,dB,-5.0,5.0,1,,76128.75,,MRR,66,1,,,B0,,,,,,,,,,0,0,,,,,,,,,,2.2.10,HVT_BPU_V1.0.2-108-gdf5401f,Algo_3.12.0,v3.11.2,3.11.2.dev2,,radarlnx-hvt2,15,-20,POR,POR,1.6,6.26,Rohde & Schwarz FSW26,IQ_RECORDING,,2025-05-11--19-17-09,2025-05-11--19-09-55
4432102105000898,bsr32,SRA,Gain_MMr,,4330102202001235,Rx,5,2,,-1.38177788,dB,-5.0,5.0,1,,76128.75,,MRR,66,1,,,B0,,,,,,,,,,0,0,,,,,,,,,,2.2.10,HVT_BPU_V1.0.2-108-gdf5401f,Algo_3.12.0,v3.11.2,3.11.2.dev2,,radarlnx-hvt2,15,-20,POR,POR,1.6,6.26,Rohde & Schwarz FSW26,IQ_RECORDING,,2025-05-11--19-17-09,2025-05-11--19-09-55
4432102105000898,bsr32,SRA,Gain_MMr,,4330102202001235,Rx,5,1,,-0.136274666,dB,-5.0,5.0,1,,76128.75,,MRR,66,1,,,B0,,,,,,,,,,0,0,,,,,,,,,,2.2.10,HVT_BPU_V1.0.2-108-gdf5401f,Algo_3.12.0,v3.11.2,3.11.2.dev2,,radarlnx-hvt2,15,-20,POR,POR,1.6,6.26,Rohde & Schwarz FSW26,IQ_RECORDING,,2025-05-11--19-17-09,2025-05-11--19-09-55
4432102105000898,bsr32,SRA,Gain_MMr,,4330102202001235,Rx,5,0,,0.60987103,dB,-5.0,5.0,1,,76128.75,,MRR,66,1,,,B0,,,,,,,,,,0,0,,,,,,,,,,2.2.10,HVT_BPU_V1.0.2-108-gdf5401f,Algo_3.12.0,v3.11.2,3.11.2.dev2,,radarlnx-hvt2,15,-20,POR,POR,1.6,6.26,Rohde & Schwarz FSW26,IQ_RECORDING,,2025-05-11--19-17-09,2025-05-11--19-09-55
4432102105000898,bsr32,SRA,Gain_MMr,,4330102202001235,Rx,6,5,,1.63214767,dB,-5.0,5.0,1,,76128.75,,MRR,66,1,,,B0,,,,,,,,,,0,0,,,,,,,,,,2.2.10,HVT_BPU_V1.0.2-108-gdf5401f,Algo_3.12.0,v3.11.2,3.11.2.dev2,,radarlnx-hvt2,15,-20,POR,POR,1.6,6.26,Rohde & Schwarz FSW26,IQ_RECORDING,,2025-05-11--19-17-09,2025-05-11--19-09-55
4432102105000898,bsr32,SRA,Gain_MMr,,4330102202001235,Rx,6,4,,-0.702581048,dB,-5.0,5.0,1,,76128.75,,MRR,66,1,,,B0,,,,,,,,,,0,0,,,,,,,,,,2.2.10,HVT_BPU_V1.0.2-108-gdf5401f,Algo_3.12.0,v3.11.2,3.11.2.dev2,,radarlnx-hvt2,15,-20,POR,POR,1.6,6.26,Rohde & Schwarz FSW26,IQ_RECORDING,,2025-05-11--19-17-09,2025-05-11--19-09-55
4432102105000898,bsr32,SRA,Gain_MMr,,4330102202001235,Rx,6,3,,-0.564738631,dB,-5.0,5.0,1,,76128.75,,MRR,66,1,,,B0,,,,,,,,,,0,0,,,,,,,,,,2.2.10,HVT_BPU_V1.0.2-108-gdf5401f,Algo_3.12.0,v3.11.2,3.11.2.dev2,,radarlnx-hvt2,15,-20,POR,POR,1.6,6.26,Rohde & Schwarz FSW26,IQ_RECORDING,,2025-05-11--19-17-09,2025-05-11--19-09-55
4432102105000898,bsr32,SRA,Gain_MMr,,4330102202001235,Rx,6,2,,0.307396799,dB,-5.0,5.0,1,,76128.75,,MRR,66,1,,,B0,,,,,,,,,,0,0,,,,,,,,,,2.2.10,HVT_BPU_V1.0.2-108-gdf5401f,Algo_3.12.0,v3.11.2,3.11.2.dev2,,radarlnx-hvt2,15,-20,POR,POR,1.6,6.26,Rohde & Schwarz FSW26,IQ_RECORDING,,2025-05-11--19-17-09,2025-05-11--19-09-55
4432102105000898,bsr32,SRA,Gain_MMr,,4330102202001235,Rx,6,1,,0.292122751,dB,-5.0,5.0,1,,76128.75,,MRR,66,1,,,B0,,,,,,,,,,0,0,,,,,,,,,,2.2.10,HVT_BPU_V1.0.2-108-gdf5401f,Algo_3.12.0,v3.11.2,3.11.2.dev2,,radarlnx-hvt2,15,-20,POR,POR,1.6,6.26,Rohde & Schwarz FSW26,IQ_RECORDING,,2025-05-11--19-17-09,2025-05-11--19-09-55
4432102105000898,bsr32,SRA,Gain_MMr,,4330102202001235,Rx,6,0,,1.66456151,dB,-5.0,5.0,1,,76128.75,,MRR,66,1,,,B0,,,,,,,,,,0,0,,,,,,,,,,2.2.10,HVT_BPU_V1.0.2-108-gdf5401f,Algo_3.12.0,v3.11.2,3.11.2.dev2,,radarlnx-hvt2,15,-20,POR,POR,1.6,6.26,Rohde & Schwarz FSW26,IQ_RECORDING,,2025-05-11--19-17-09,2025-05-11--19-09-55
4432102105000898,bsr32,SRA,Gain_MMr,,4330102202001235,Rx,7,5,,1.4831171,dB,-5.0,5.0,1,,76128.75,,MRR,66,1,,,B0,,,,,,,,,,0,0,,,,,,,,,,2.2.10,HVT_BPU_V1.0.2-108-gdf5401f,Algo_3.12.0,v3.11.2,3.11.2.dev2,,radarlnx-hvt2,15,-20,POR,POR,1.6,6.26,Rohde & Schwarz FSW26,IQ_RECORDING,,2025-05-11--19-17-09,2025-05-11--19-09-55
4432102105000898,bsr32,SRA,Gain_MMr,,4330102202001235,Rx,7,4,,-1.29625666,dB,-5.0,5.0,1,,76128.75,,MRR,66,1,,,B0,,,,,,,,,,0,0,,,,,,,,,,2.2.10,HVT_BPU_V1.0.2-108-gdf5401f,Algo_3.12.0,v3.11.2,3.11.2.dev2,,radarlnx-hvt2,15,-20,POR,POR,1.6,6.26,Rohde & Schwarz FSW26,IQ_RECORDING,,2025-05-11--19-17-09,2025-05-11--19-09-55
4432102105000898,bsr32,SRA,Gain_MMr,,4330102202001235,Rx,7,3,,0.0297547877,dB,-5.0,5.0,1,,76128.75,,MRR,66,1,,,B0,,,,,,,,,,0,0,,,,,,,,,,2.2.10,HVT_BPU_V1.0.2-108-gdf5401f,Algo_3.12.0,v3.11.2,3.11.2.dev2,,radarlnx-hvt2,15,-20,POR,POR,1.6,6.26,Rohde & Schwarz FSW26,IQ_RECORDING,,2025-05-11--19-17-09,2025-05-11--19-09-55
4432102105000898,bsr32,SRA,Gain_MMr,,4330102202001235,Rx,7,2,,-0.711462855,dB,-5.0,5.0,1,,76128.75,,MRR,66,1,,,B0,,,,,,,,,,0,0,,,,,,,,,,2.2.10,HVT_BPU_V1.0.2-108-gdf5401f,Algo_3.12.0,v3.11.2,3.11.2.dev2,,radarlnx-hvt2,15,-20,POR,POR,1.6,6.26,Rohde & Schwarz FSW26,IQ_RECORDING,,2025-05-11--19-17-09,2025-05-11--19-09-55
4432102105000898,bsr32,SRA,Gain_MMr,,4330102202001235,Rx,7,1,,-0.967616916,dB,-5.0,5.0,1,,76128.75,,MRR,66,1,,,B0,,,,,,,,,,0,0,,,,,,,,,,2.2.10,HVT_BPU_V1.0.2-108-gdf5401f,Algo_3.12.0,v3.11.2,3.11.2.dev2,,radarlnx-hvt2,15,-20,POR,POR,1.6,6.26,Rohde & Schwarz FSW26,IQ_RECORDING,,2025-05-11--19-17-09,2025-05-11--19-09-55
4432102105000898,bsr32,SRA,Gain_MMr,,4330102202001235,Rx,7,0,,0.295369059,dB,-5.0,5.0,1,,76128.75,,MRR,66,1,,,B0,,,,,,,,,,0,0,,,,,,,,,,2.2.10,HVT_BPU_V1.0.2-108-gdf5401f,Algo_3.12.0,v3.11.2,3.11.2.dev2,,radarlnx-hvt2,15,-20,POR,POR,1.6,6.26,Rohde & Schwarz FSW26,IQ_RECORDING,,2025-05-11--19-17-09,2025-05-11--19-09-55
4432102105000898,bsr32,SRA,SNR_MMt,,4330102202001235,Tx,1,3,2,-0.173922345,dB,-1.0,1.0,1,,76128.75,,MRR,65,1,,,B0,,,,,,,,,,0,0,,,,,,,,,,2.2.10,HVT_BPU_V1.0.2-108-gdf5401f,Algo_3.12.0,v3.11.2,3.11.2.dev2,,radarlnx-hvt2,15,-20,POR,POR,1.6,6.26,Rohde & Schwarz FSW26,IQ_RECORDING,,2025-05-11--19-17-10,2025-05-11--19-09-55
4432102105000898,bsr32,SRA,SNR_MMt,,4330102202001235,Tx,1,3,1,0.0976319313,dB,-1.0,1.0,1,,76128.75,,MRR,65,1,,,B0,,,,,,,,,,0,0,,,,,,,,,,2.2.10,HVT_BPU_V1.0.2-108-gdf5401f,Algo_3.12.0,v3.11.2,3.11.2.dev2,,radarlnx-hvt2,15,-20,POR,POR,1.6,6.26,Rohde & Schwarz FSW26,IQ_RECORDING,,2025-05-11--19-17-10,2025-05-11--19-09-55
4432102105000898,bsr32,SRA,SNR_MMt,,4330102202001235,Tx,1,2,1,-0.0593715794,dB,-1.0,1.0,1,,76128.75,,MRR,65,1,,,B0,,,,,,,,,,0,0,,,,,,,,,,2.2.10,HVT_BPU_V1.0.2-108-gdf5401f,Algo_3.12.0,v3.11.2,3.11.2.dev2,,radarlnx-hvt2,15,-20,POR,POR,1.6,6.26,Rohde & Schwarz FSW26,IQ_RECORDING,,2025-05-11--19-17-10,2025-05-11--19-09-55
4432102105000898,bsr32,SRA,SNR_MMt,,4330102202001235,Tx,1,2,2,0.238740563,dB,-1.0,1.0,1,,76128.75,,MRR,65,1,,,B0,,,,,,,,,,0,0,,,,,,,,,,2.2.10,HVT_BPU_V1.0.2-108-gdf5401f,Algo_3.12.0,v3.11.2,3.11.2.dev2,,radarlnx-hvt2,15,-20,POR,POR,1.6,6.26,Rohde & Schwarz FSW26,IQ_RECORDING,,2025-05-11--19-17-10,2025-05-11--19-09-55
4432102105000898,bsr32,SRA,SNR_MMt,,4330102202001235,Tx,1,1,2,-0.104146011,dB,-1.0,1.0,1,,76128.75,,MRR,65,1,,,B0,,,,,,,,,,0,0,,,,,,,,,,2.2.10,HVT_BPU_V1.0.2-108-gdf5401f,Algo_3.12.0,v3.11.2,3.11.2.dev2,,radarlnx-hvt2,15,-20,POR,POR,1.6,6.26,Rohde & Schwarz FSW26,IQ_RECORDING,,2025-05-11--19-17-10,2025-05-11--19-09-55
4432102105000898,bsr32,SRA,SNR_MMt,,4330102202001235,Tx,1,1,1,0.0338092148,dB,-1.0,1.0,1,,76128.75,,MRR,65,1,,,B0,,,,,,,,,,0,0,,,,,,,,,,2.2.10,HVT_BPU_V1.0.2-108-gdf5401f,Algo_3.12.0,v3.11.2,3.11.2.dev2,,radarlnx-hvt2,15,-20,POR,POR,1.6,6.26,Rohde & Schwarz FSW26,IQ_RECORDING,,2025-05-11--19-17-10,2025-05-11--19-09-55
4432102105000898,bsr32,SRA,SNR_MMt,,4330102202001235,Tx,1,0,1,-0.129060104,dB,-1.0,1.0,1,,76128.75,,MRR,65,1,,,B0,,,,,,,,,,0,0,,,,,,,,,,2.2.10,HVT_BPU_V1.0.2-108-gdf5401f,Algo_3.12.0,v3.11.2,3.11.2.dev2,,radarlnx-hvt2,15,-20,POR,POR,1.6,6.26,Rohde & Schwarz FSW26,IQ_RECORDING,,2025-05-11--19-17-10,2025-05-11--19-09-55
4432102105000898,bsr32,SRA,SNR_MMt,,4330102202001235,Tx,1,0,2,0.288426846,dB,-1.0,1.0,1,,76128.75,,MRR,65,1,,,B0,,,,,,,,,,0,0,,,,,,,,,,2.2.10,HVT_BPU_V1.0.2-108-gdf5401f,Algo_3.12.0,v3.11.2,3.11.2.dev2,,radarlnx-hvt2,15,-20,POR,POR,1.6,6.26,Rohde & Schwarz FSW26,IQ_RECORDING,,2025-05-11--19-17-10,2025-05-11--19-09-55
4432102105000898,bsr32,SRA,SNR_MMt,,4330102202001235,Tx,0,3,2,0.102572747,dB,-1.0,1.0,1,,76128.75,,MRR,64,1,,,B0,,,,,,,,,,0,0,,,,,,,,,,2.2.10,HVT_BPU_V1.0.2-108-gdf5401f,Algo_3.12.0,v3.11.2,3.11.2.dev2,,radarlnx-hvt2,15,-20,POR,POR,1.6,6.26,Rohde & Schwarz FSW26,IQ_RECORDING,,2025-05-11--19-17-10,2025-05-11--19-09-55
4432102105000898,bsr32,SRA,SNR_MMt,,4330102202001235,Tx,0,3,1,-0.163909063,dB,-1.0,1.0,1,,76128.75,,MRR,64,1,,,B0,,,,,,,,,,0,0,,,,,,,,,,2.2.10,HVT_BPU_V1.0.2-108-gdf5401f,Algo_3.12.0,v3.11.2,3.11.2.dev2,,radarlnx-hvt2,15,-20,POR,POR,1.6,6.26,Rohde & Schwarz FSW26,IQ_RECORDING,,2025-05-11--19-17-10,2025-05-11--19-09-55
4432102105000898,bsr32,SRA,SNR_MMt,,4330102202001235,Tx,0,2,1,0.163055062,dB,-1.0,1.0,1,,76128.75,,MRR,64,1,,,B0,,,,,,,,,,0,0,,,,,,,,,,2.2.10,HVT_BPU_V1.0.2-108-gdf5401f,Algo_3.12.0,v3.11.2,3.11.2.dev2,,radarlnx-hvt2,15,-20,POR,POR,1.6,6.26,Rohde & Schwarz FSW26,IQ_RECORDING,,2025-05-11--19-17-10,2025-05-11--19-09-55
4432102105000898,bsr32,SRA,SNR_MMt,,4330102202001235,Tx,0,2,2,0.109474234,dB,-1.0,1.0,1,,76128.75,,MRR,64,1,,,B0,,,,,,,,,,0,0,,,,,,,,,,2.2.10,HVT_BPU_V1.0.2-108-gdf5401f,Algo_3.12.0,v3.11.2,3.11.2.dev2,,radarlnx-hvt2,15,-20,POR,POR,1.6,6.26,Rohde & Schwarz FSW26,IQ_RECORDING,,2025-05-11--19-17-10,2025-05-11--19-09-55
4432102105000898,bsr32,SRA,SNR_MMt,,4330102202001235,Tx,0,1,2,-0.459681,dB,-1.0,1.0,1,,76128.75,,MRR,64,1,,,B0,,,,,,,,,,0,0,,,,,,,,,,2.2.10,HVT_BPU_V1.0.2-108-gdf5401f,Algo_3.12.0,v3.11.2,3.11.2.dev2,,radarlnx-hvt2,15,-20,POR,POR,1.6,6.26,Rohde & Schwarz FSW26,IQ_RECORDING,,2025-05-11--19-17-10,2025-05-11--19-09-55
4432102105000898,bsr32,SRA,SNR_MMt,,4330102202001235,Tx,0,1,1,-0.0784024298,dB,-1.0,1.0,1,,76128.75,,MRR,64,1,,,B0,,,,,,,,,,0,0,,,,,,,,,,2.2.10,HVT_BPU_V1.0.2-108-gdf5401f,Algo_3.12.0,v3.11.2,3.11.2.dev2,,radarlnx-hvt2,15,-20,POR,POR,1.6,6.26,Rohde & Schwarz FSW26,IQ_RECORDING,,2025-05-11--19-17-10,2025-05-11--19-09-55
4432102105000898,bsr32,SRA,SNR_MMt,,4330102202001235,Tx,0,0,1,0.112181693,dB,-1.0,1.0,1,,76128.75,,MRR,64,1,,,B0,,,,,,,,,,0,0,,,,,,,,,,2.2.10,HVT_BPU_V1.0.2-108-gdf5401f,Algo_3.12.0,v3.11.2,3.11.2.dev2,,radarlnx-hvt2,15,-20,POR,POR,1.6,6.26,Rohde & Schwarz FSW26,IQ_RECORDING,,2025-05-11--19-17-10,2025-05-11--19-09-55
4432102105000898,bsr32,SRA,SNR_MMt,,4330102202001235,Tx,0,0,2,0.0336200111,dB,-1.0,1.0,1,,76128.75,,MRR,64,1,,,B0,,,,,,,,,,0,0,,,,,,,,,,2.2.10,HVT_BPU_V1.0.2-108-gdf5401f,Algo_3.12.0,v3.11.2,3.11.2.dev2,,radarlnx-hvt2,15,-20,POR,POR,1.6,6.26,Rohde & Schwarz FSW26,IQ_RECORDING,,2025-05-11--19-17-10,2025-05-11--19-09-55
4432102105000898,bsr32,SRA,SNR_MMt,,4330102202001235,Tx,4,3,2,0.02586261,dB,-1.0,1.0,1,,76128.75,,MRR,66,1,,,B0,,,,,,,,,,0,0,,,,,,,,,,2.2.10,HVT_BPU_V1.0.2-108-gdf5401f,Algo_3.12.0,v3.11.2,3.11.2.dev2,,radarlnx-hvt2,15,-20,POR,POR,1.6,6.26,Rohde & Schwarz FSW26,IQ_RECORDING,,2025-05-11--19-17-10,2025-05-11--19-09-55
4432102105000898,bsr32,SRA,SNR_MMt,,4330102202001235,Tx,4,3,1,0.0200113729,dB,-1.0,1.0,1,,76128.75,,MRR,66,1,,,B0,,,,,,,,,,0,0,,,,,,,,,,2.2.10,HVT_BPU_V1.0.2-108-gdf5401f,Algo_3.12.0,v3.11.2,3.11.2.dev2,,radarlnx-hvt2,15,-20,POR,POR,1.6,6.26,Rohde & Schwarz FSW26,IQ_RECORDING,,2025-05-11--19-17-10,2025-05-11--19-09-55
4432102105000898,bsr32,SRA,SNR_MMt,,4330102202001235,Tx,4,2,1,-0.231744021,dB,-1.0,1.0,1,,76128.75,,MRR,66,1,,,B0,,,,,,,,,,0,0,,,,,,,,,,2.2.10,HVT_BPU_V1.0.2-108-gdf5401f,Algo_3.12.0,v3.11.2,3.11.2.dev2,,radarlnx-hvt2,15,-20,POR,POR,1.6,6.26,Rohde & Schwarz FSW26,IQ_RECORDING,,2025-05-11--19-17-10,2025-05-11--19-09-55
4432102105000898,bsr32,SRA,SNR_MMt,,4330102202001235,Tx,4,2,2,-0.376394272,dB,-1.0,1.0,1,,76128.75,,MRR,66,1,,,B0,,,,,,,,,,0,0,,,,,,,,,,2.2.10,HVT_BPU_V1.0.2-108-gdf5401f,Algo_3.12.0,v3.11.2,3.11.2.dev2,,radarlnx-hvt2,15,-20,POR,POR,1.6,6.26,Rohde & Schwarz FSW26,IQ_RECORDING,,2025-05-11--19-17-10,2025-05-11--19-09-55
4432102105000898,bsr32,SRA,SNR_MMt,,4330102202001235,Tx,4,1,2,0.083847411,dB,-1.0,1.0,1,,76128.75,,MRR,66,1,,,B0,,,,,,,,,,0,0,,,,,,,,,,2.2.10,HVT_BPU_V1.0.2-108-gdf5401f,Algo_3.12.0,v3.11.2,3.11.2.dev2,,radarlnx-hvt2,15,-20,POR,POR,1.6,6.26,Rohde & Schwarz FSW26,IQ_RECORDING,,2025-05-11--19-17-10,2025-05-11--19-09-55
4432102105000898,bsr32,SRA,SNR_MMt,,4330102202001235,Tx,4,1,1,0.169745937,dB,-1.0,1.0,1,,76128.75,,MRR,66,1,,,B0,,,,,,,,,,0,0,,,,,,,,,,2.2.10,HVT_BPU_V1.0.2-108-gdf5401f,Algo_3.12.0,v3.11.2,3.11.2.dev2,,radarlnx-hvt2,15,-20,POR,POR,1.6,6.26,Rohde & Schwarz FSW26,IQ_RECORDING,,2025-05-11--19-17-10,2025-05-11--19-09-55
4432102105000898,bsr32,SRA,SNR_MMt,,4330102202001235,Tx,4,0,1,0.0395732634,dB,-1.0,1.0,1,,76128.75,,MRR,66,1,,,B0,,,,,,,,,,0,0,,,,,,,,,,2.2.10,HVT_BPU_V1.0.2-108-gdf5401f,Algo_3.12.0,v3.11.2,3.11.2.dev2,,radarlnx-hvt2,15,-20,POR,POR,1.6,6.26,Rohde & Schwarz FSW26,IQ_RECORDING,,2025-05-11--19-17-10,2025-05-11--19-09-55
4432102105000898,bsr32,SRA,SNR_MMt,,4330102202001235,Tx,4,0,2,0.192856401,dB,-1.0,1.0,1,,76128.75,,MRR,66,1,,,B0,,,,,,,,,,0,0,,,,,,,,,,2.2.10,HVT_BPU_V1.0.2-108-gdf5401f,Algo_3.12.0,v3.11.2,3.11.2.dev2,,radarlnx-hvt2,15,-20,POR,POR,1.6,6.26,Rohde & Schwarz FSW26,IQ_RECORDING,,2025-05-11--19-17-10,2025-05-11--19-09-55
4432102105000898,bsr32,SRA,SNR_MMt,,4330102202001235,Tx,3,3,2,-0.202846855,dB,-1.0,1.0,1,,76128.75,,MRR,65,1,,,B0,,,,,,,,,,0,0,,,,,,,,,,2.2.10,HVT_BPU_V1.0.2-108-gdf5401f,Algo_3.12.0,v3.11.2,3.11.2.dev2,,radarlnx-hvt2,15,-20,POR,POR,1.6,6.26,Rohde & Schwarz FSW26,IQ_RECORDING,,2025-05-11--19-17-10,2025-05-11--19-09-55
4432102105000898,bsr32,SRA,SNR_MMt,,4330102202001235,Tx,3,3,1,-0.00941271,dB,-1.0,1.0,1,,76128.75,,MRR,65,1,,,B0,,,,,,,,,,0,0,,,,,,,,,,2.2.10,HVT_BPU_V1.0.2-108-gdf5401f,Algo_3.12.0,v3.11.2,3.11.2.dev2,,radarlnx-hvt2,15,-20,POR,POR,1.6,6.26,Rohde & Schwarz FSW26,IQ_RECORDING,,2025-05-11--19-17-10,2025-05-11--19-09-55
4432102105000898,bsr32,SRA,SNR_MMt,,4330102202001235,Tx,3,2,1,-0.126268923,dB,-1.0,1.0,1,,76128.75,,MRR,65,1,,,B0,,,,,,,,,,0,0,,,,,,,,,,2.2.10,HVT_BPU_V1.0.2-108-gdf5401f,Algo_3.12.0,v3.11.2,3.11.2.dev2,,radarlnx-hvt2,15,-20,POR,POR,1.6,6.26,Rohde & Schwarz FSW26,IQ_RECORDING,,2025-05-11--19-17-10,2025-05-11--19-09-55
